Query Keyword,GenreId,Query Subgenre,API Results (raw),Passed Language Filter,Passed PrimaryGenre Filter (Games),Unique Added,Duplicates Skipped
simulator,7005,Card,184,184,183,0,183
simulator,7006,Casino,184,184,183,0,183
simulator,7007,Dice,184,184,183,0,183
simulator,7008,Educational,184,184,183,0,183
simulator,7009,Family,184,184,183,0,183
simulator,7010,Kids,184,184,183,0,183
simulator,7011,Music,184,184,183,0,183
simulator,7012,Puzzle,184,184,183,0,183
simulator,7013,Racing,184,184,183,0,183
simulator,7014,Role Playing,184,184,183,0,183
simulator,7015,Simulation,184,184,183,0,183
simulator,7016,Sports,184,184,183,0,183
simulator,7017,Strategy,184,184,183,0,183
simulator,7018,Trivia,184,184,183,0,183
simulator,7019,Word,184,184,183,0,183
climate simulator,6014,Games (primary),177,175,62,27,35
climate simulator,7001,Action,177,175,62,0,62
climate simulator,7002,Adventure,177,175,62,0,62
climate simulator,7003,Arcade,177,175,62,0,62
climate simulator,7004,Board,177,175,62,0,62
climate simulator,7005,Card,177,175,62,0,62
climate simulator,7006,Casino,177,175,62,0,62
climate simulator,7007,Dice,177,175,62,0,62
climate simulator,7008,Educational,177,175,62,0,62
climate simulator,7009,Family,177,175,62,0,62
climate simulator,7010,Kids,177,175,62,0,62
climate simulator,7011,Music,177,175,62,0,62
climate simulator,7012,Puzzle,177,175,62,0,62
climate simulator,7013,Racing,177,175,62,0,62
climate simulator,7014,Role Playing,177,175,62,0,62
climate simulator,7015,Simulation,177,175,62,0,62
climate simulator,7016,Sports,177,175,62,0,62
climate simulator,7017,Strategy,177,175,62,0,62
climate simulator,7018,Trivia,177,175,62,0,62
climate simulator,7019,Word,177,175,62,0,62
city simulator,6014,Games (primary),178,177,171,75,96
city simulator,7001,Action,178,177,171,0,171
city simulator,7002,Adventure,178,177,171,0,171
city simulator,7003,Arcade,178,177,171,0,171
city simulator,7004,Board,178,177,171,0,171
city simulator,7005,Card,178,177,171,0,171
city simulator,7006,Casino,178,177,171,0,171
city simulator,7007,Dice,178,177,171,0,171
city simulator,7008,Educational,178,177,171,0,171
city simulator,7009,Family,178,177,171,0,171
city simulator,7010,Kids,178,177,171,0,171
city simulator,7011,Music,178,177,171,0,171
city simulator,7012,Puzzle,178,177,171,0,171
city simulator,7013,Racing,178,177,171,0,171
city simulator,7014,Role Playing,178,177,171,0,171
city simulator,7015,Simulation,178,177,171,0,171
city simulator,7016,Sports,178,177,171,0,171
city simulator,7017,Strategy,178,177,171,0,171
city simulator,7018,Trivia,178,177,171,0,171
city simulator,7019,Word,178,177,171,0,171
environment simulator,6014,Games (primary),170,166,139,77,62
environment simulator,7001,Action,171,166,139,0,139
environment simulator,7002,Adventure,170,166,139,0,139
environment simulator,7003,Arcade,170,166,139,0,139
environment simulator,7004,Board,170,166,139,0,139
environment simulator,7005,Card,170,166,139,0,139
environment simulator,7006,Casino,170,166,139,0,139
environment simulator,7007,Dice,171,166,139,0,139
environment simulator,7008,Educational,170,166,139,0,139
environment simulator,7009,Family,170,166,139,0,139
environment simulator,7010,Kids,170,166,139,0,139
environment simulator,7011,Music,170,166,139,0,139
environment simulator,7012,Puzzle,171,166,139,0,139
environment simulator,7013,Racing,170,166,139,0,139
environment simulator,7014,Role Playing,170,166,139,0,139
environment simulator,7015,Simulation,170,166,139,0,139
environment simulator,7016,Sports,170,166,139,0,139
environment simulator,7017,Strategy,170,166,139,0,139
environment simulator,7018,Trivia,170,166,139,0,139
environment simulator,7019,Word,170,166,139,0,139
strategy,6014,Games (primary),197,196,189,158,31
strategy,7001,Action,197,196,189,0,189
strategy,7002,Adventure,197,196,189,0,189
strategy,7003,Arcade,197,196,189,0,189
strategy,7004,Board,197,196,189,0,189
strategy,7005,Card,197,196,189,0,189
strategy,7006,Casino,197,196,189,0,189
strategy,7007,Dice,197,196,189,0,189
strategy,7008,Educational,197,196,189,0,189
strategy,7009,Family,197,196,189,0,189
strategy,7010,Kids,197,196,189,0,189
strategy,7011,Music,197,196,189,0,189
strategy,7012,Puzzle,197,196,189,0,189
strategy,7013,Racing,197,196,189,0,189
strategy,7014,Role Playing,197,196,189,0,189
strategy,7015,Simulation,197,196,189,0,189
strategy,7016,Sports,197,196,189,0,189
strategy,7017,Strategy,197,196,189,0,189
strategy,7018,Trivia,197,196,189,0,189
strategy,7019,Word,197,196,189,0,189
management,6014,Games (primary),178,175,36,33,3
management,7001,Action,178,175,36,0,36
management,7002,Adventure,178,175,36,0,36
management,7003,Arcade,178,175,36,0,36
management,7004,Board,178,175,36,0,36
management,7005,Card,178,175,36,0,36
management,7006,Casino,178,175,36,0,36
management,7007,Dice,178,175,36,0,36
management,7008,Educational,178,175,36,0,36
management,7009,Family,178,175,36,0,36
management,7010,Kids,178,175,36,0,36
management,7011,Music,178,175,36,0,36
management,7012,Puzzle,178,175,36,0,36
management,7013,Racing,178,175,36,0,36
management,7014,Role Playing,178,175,36,0,36
management,7015,Simulation,178,175,36,0,36
management,7016,Sports,178,175,36,0,36
management,7017,Strategy,178,175,36,0,36
management,7018,Trivia,178,175,36,0,36
management,7019,Word,178,175,36,0,36
decision-making,6014,Games (primary),154,154,3,2,1
decision-making,7001,Action,154,154,3,0,3
decision-making,7002,Adventure,154,154,3,0,3
decision-making,7003,Arcade,154,154,3,0,3
decision-making,7004,Board,154,154,3,0,3
decision-making,7005,Card,154,154,3,0,3
decision-making,7006,Casino,154,154,3,0,3
decision-making,7007,Dice,154,154,3,0,3
decision-making,7008,Educational,154,154,3,0,3
decision-making,7009,Family,154,154,3,0,3
decision-making,7010,Kids,154,154,3,0,3
decision-making,7011,Music,154,154,3,0,3
decision-making,7012,Puzzle,154,154,3,0,3
decision-making,7013,Racing,154,154,3,0,3
decision-making,7014,Role Playing,154,154,3,0,3
decision-making,7015,Simulation,154,154,3,0,3
decision-making,7016,Sports,154,154,3,0,3
decision-making,7017,Strategy,154,154,3,0,3
decision-making,7018,Trivia,154,154,3,0,3
decision-making,7019,Word,154,154,3,0,3
problem solving,6014,Games (primary),173,172,12,12,0
problem solving,7001,Action,173,172,12,0,12
problem solving,7002,Adventure,173,172,12,0,12
problem solving,7003,Arcade,173,172,12,0,12
problem solving,7004,Board,173,172,12,0,12
problem solving,7005,Card,173,172,12,0,12
problem solving,7006,Casino,173,172,12,0,12
problem solving,7007,Dice,173,172,12,0,12
problem solving,7008,Educational,173,172,12,0,12
problem solving,7009,Family,173,172,12,0,12
problem solving,7010,Kids,173,172,12,0,12
problem solving,7011,Music,173,172,12,0,12
problem solving,7012,Puzzle,173,172,12,0,12
problem solving,7013,Racing,173,172,12,0,12
problem solving,7014,Role Playing,173,172,12,0,12
problem solving,7015,Simulation,173,172,12,0,12
problem solving,7016,Sports,173,172,12,0,12
problem solving,7017,Strategy,173,172,12,0,12
problem solving,7018,Trivia,173,172,12,0,12
problem solving,7019,Word,173,172,12,0,12
behaviour change,6014,Games (primary),172,170,0,0,0
behaviour change,7001,Action,172,170,0,0,0
behaviour change,7002,Adventure,172,170,0,0,0
behaviour change,7003,Arcade,172,170,0,0,0
behaviour change,7004,Board,172,170,0,0,0
behaviour change,7005,Card,172,170,0,0,0
behaviour change,7006,Casino,172,170,0,0,0
behaviour change,7007,Dice,172,170,0,0,0
behaviour change,7008,Educational,172,170,0,0,0
behaviour change,7009,Family,172,170,0,0,0
behaviour change,7010,Kids,172,170,0,0,0
behaviour change,7011,Music,172,170,0,0,0
behaviour change,7012,Puzzle,172,170,0,0,0
behaviour change,7013,Racing,172,170,0,0,0
behaviour change,7014,Role Playing,172,170,0,0,0
behaviour change,7015,Simulation,172,170,0,0,0
behaviour change,7016,Sports,172,170,0,0,0
behaviour change,7017,Strategy,172,170,0,0,0
behaviour change,7018,Trivia,172,170,0,0,0
behaviour change,7019,Word,172,170,0,0,0
SDG,6014,Games (primary),167,157,5,3,2
SDG,7001,Action,167,157,5,0,5
SDG,7002,Adventure,167,157,5,0,5
SDG,7003,Arcade,167,157,5,0,5
SDG,7004,Board,167,157,5,0,5
SDG,7005,Card,167,157,5,0,5
SDG,7006,Casino,167,157,5,0,5
SDG,7007,Dice,167,157,5,0,5
SDG,7008,Educational,167,157,5,0,5
SDG,7009,Family,167,157,5,0,5
SDG,7010,Kids,167,157,5,0,5
SDG,7011,Music,167,157,5,0,5
SDG,7012,Puzzle,167,157,5,0,5
SDG,7013,Racing,167,157,5,0,5
SDG,7014,Role Playing,167,157,5,0,5
SDG,7015,Simulation,167,157,5,0,5
SDG,7016,Sports,167,157,5,0,5
SDG,7017,Strategy,167,157,5,0,5
SDG,7018,Trivia,167,157,5,0,5
SDG,7019,Word,167,157,5,0,5
sustainable development,6014,Games (primary),178,175,4,0,4
sustainable development,7001,Action,178,175,4,0,4
sustainable development,7002,Adventure,178,175,4,0,4
sustainable development,7003,Arcade,178,175,4,0,4
sustainable development,7004,Board,178,175,4,0,4
sustainable development,7005,Card,178,175,4,0,4
sustainable development,7006,Casino,178,175,4,0,4
sustainable development,7007,Dice,178,175,4,0,4
sustainable development,7008,Educational,178,175,4,0,4
sustainable development,7009,Family,178,175,4,0,4
sustainable development,7010,Kids,178,175,4,0,4
sustainable development,7011,Music,178,175,4,0,4
sustainable development,7012,Puzzle,178,175,4,0,4
sustainable development,7013,Racing,178,175,4,0,4
sustainable development,7014,Role Playing,178,175,4,0,4
sustainable development,7015,Simulation,178,175,4,0,4
sustainable development,7016,Sports,178,175,4,0,4
sustainable development,7017,Strategy,178,175,4,0,4
sustainable development,7018,Trivia,178,175,4,0,4
sustainable development,7019,Word,178,175,4,0,4
agenda 2030,6014,Games (primary),168,164,0,0,0
agenda 2030,7001,Action,168,164,0,0,0
agenda 2030,7002,Adventure,168,164,0,0,0
agenda 2030,7003,Arcade,168,164,0,0,0
agenda 2030,7004,Board,168,164,0,0,0
agenda 2030,7005,Card,168,164,0,0,0
agenda 2030,7006,Casino,168,164,0,0,0
agenda 2030,7007,Dice,168,164,0,0,0
agenda 2030,7008,Educational,168,164,0,0,0
agenda 2030,7009,Family,168,164,0,0,0
agenda 2030,7010,Kids,168,164,0,0,0
agenda 2030,7011,Music,168,164,0,0,0
agenda 2030,7012,Puzzle,168,164,0,0,0
agenda 2030,7013,Racing,168,164,0,0,0
agenda 2030,7014,Role Playing,168,164,0,0,0
agenda 2030,7015,Simulation,168,164,0,0,0
agenda 2030,7016,Sports,168,164,0,0,0
agenda 2030,7017,Strategy,168,164,0,0,0
agenda 2030,7018,Trivia,168,164,0,0,0
agenda 2030,7019,Word,168,164,0,0,0
poverty,6014,Games (primary),100,96,0,0,0
poverty,7001,Action,100,96,0,0,0
poverty,7002,Adventure,100,96,0,0,0
poverty,7003,Arcade,100,96,0,0,0
poverty,7004,Board,100,96,0,0,0
poverty,7005,Card,100,96,0,0,0
poverty,7006,Casino,100,96,0,0,0
poverty,7007,Dice,100,96,0,0,0
poverty,7008,Educational,100,96,0,0,0
poverty,7009,Family,100,96,0,0,0
poverty,7010,Kids,100,96,0,0,0
poverty,7011,Music,100,96,0,0,0
poverty,7012,Puzzle,100,96,0,0,0
poverty,7013,Racing,100,96,0,0,0
poverty,7014,Role Playing,100,96,0,0,0
poverty,7015,Simulation,100,96,0,0,0
poverty,7016,Sports,100,96,0,0,0
poverty,7017,Strategy,100,96,0,0,0
poverty,7018,Trivia,100,96,0,0,0
poverty,7019,Word,100,96,0,0,0
hunger,6014,Games (primary),165,163,7,6,1
hunger,7001,Action,165,163,7,0,7
hunger,7002,Adventure,165,163,7,0,7
hunger,7003,Arcade,165,163,7,0,7
hunger,7004,Board,165,163,7,0,7
hunger,7005,Card,165,163,7,0,7
hunger,7006,Casino,165,163,7,0,7
hunger,7007,Dice,165,163,7,0,7
hunger,7008,Educational,165,163,7,0,7
hunger,7009,Family,165,163,7,0,7
hunger,7010,Kids,165,163,7,0,7
hunger,7011,Music,165,163,7,0,7
hunger,7012,Puzzle,165,163,7,0,7
hunger,7013,Racing,165,163,7,0,7
hunger,7014,Role Playing,165,163,7,0,7
hunger,7015,Simulation,165,163,7,0,7
hunger,7016,Sports,165,163,7,0,7
hunger,7017,Strategy,165,163,7,0,7
hunger,7018,Trivia,165,163,7,0,7
hunger,7019,Word,165,163,7,0,7
